artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
MEUTE,1MdbDBwEEecnlLiyWChJFh,You & Me,0.652,0.6609999999999999,306423,0.5479999999999999,0.265,10,0.0913,-4.053,0,0.0407,75.068,4,0.0954,59
AP3,4JilXfoDfWBkPnzMz0O62d,Have It (feat. Flo Rida) - Joée Miami Nights Mix,0.0137,0.723,171949,0.93,1.36e-05,11,0.308,-3.537,0,0.0919,109.976,4,0.556,12
Max Frost,6wQucsv4UI2OEAIfLZz3yC,Eleven Days,0.034,0.6920000000000001,227200,0.693,0.0,0,0.11,-4.862,1,0.0812,128.08100000000002,4,0.183,29
William Matthews,1FfAMgYasFyJKLjqMan0Lg,Only 1,0.485,0.407,210471,0.53,0.0,11,0.124,-9.193,0,0.0995,77.727,4,0.104,35
LöKii,3boOSED3lTKY1SOTUVX4d5,All on Me,0.3989999999999999,0.586,166351,0.57,0.0,9,0.1169999999999999,-7.598,1,0.0373,136.119,4,0.416,38
Rubblebucket,24YdqCi6XqpyvqRgzFKHjc,Lemonade,0.0271,0.416,244840,0.737,0.0361,3,0.682,-5.711,0,0.0788,80.899,4,0.484,27
La Energia Nortena,6EsCNIgtqSC7qJrtL9dpA6,El Son de la Negra,0.401,0.7709999999999999,212032,0.8540000000000001,0.000566,7,0.226,-3.225,1,0.0419,125.166,4,0.6559999999999999,45
floridomi,5ubSW5NVMcqA8Zp3niVGfM,wonder,0.11,0.73,98000,0.7609999999999999,0.8590000000000001,7,0.0883,-10.429,1,0.246,192.135,4,0.401,46
Rich The Kid,2Q3rfmlUy75AOaYyUdZ0zr,Back Quick,0.0011,0.858,185017,0.301,0.0,1,0.0991,-16.643,1,0.452,83.262,4,0.336,45
Seven Lions,364YZAGf8jSVEzUJFIJwWv,Ocean - Au5 Remix,0.0305,0.524,288095,0.674,8.120000000000001e-05,0,0.166,-7.425,0,0.0556,109.945,4,0.153,35
Melody's Echo Chamber,1HBXXiiegRl0TpzgikBBTP,Shirim,0.0462,0.648,286681,0.71,0.445,0,0.254,-10.992,1,0.0607,101.163,4,0.528,46
Didirri,05veb69kd6kyLyPUohsrxp,I Can't Get Last Night Out Of My Head,0.359,0.5710000000000001,195418,0.375,0.0,0,0.0963,-12.281,1,0.0641,153.57299999999998,4,0.599,54
Prelow,24K0dpktOSPkMyzC0GYSxq,Some Nights,0.156,0.64,260392,0.747,3.4e-06,1,0.0848,-5.359,0,0.0477,76.48100000000001,1,0.695,42
The Goo Goo Dolls,192Lm0xSUUkam4IN7Xzjtw,Boxes - UK Mix,0.0133,0.514,222640,0.828,0.0,9,0.102,-4.852,1,0.0884,103.019,4,0.331,32
Baby Jayy,5COxos6c0rNrFppqoqnC8i,Out the Rain,0.28,0.738,192261,0.466,0.000192,2,0.0816,-10.543,1,0.0469,142.005,4,0.149,37
P-Lo,6aBRbOCDh9iYSPkZQwFgQH,no idea (feat. ALLBLACK),0.0708,0.815,152389,0.5479999999999999,0.0,7,0.0868,-8.535,1,0.225,97.984,4,0.3339999999999999,40
Chaos Chaos,0rwM4ykkFPElUpcithEzqa,Figure It Out,0.0042,0.7559999999999999,197730,0.537,1.44e-05,5,0.131,-6.283,0,0.0501,111.989,4,0.435,38
Clean Bandit,30rdl2y5BPcpNq3GMJ5fGK,Solo (feat. Demi Lovato) - Yxng Bane Remix,0.0401,0.75,221714,0.647,2.9600000000000005e-05,11,0.327,-3.979,0,0.0372,104.981,4,0.649,42
Little Mix,4QFJshxS9RhLR6KRE5jAGO,Only You (with Cheat Codes) - Acoustic,0.72,0.5479999999999999,190169,0.377,0.0,4,0.131,-5.582999999999999,0,0.0285,108.095,4,0.285,35
Kelly Clarkson,01FC6lJI6u2MDIboWK3uBh,Heat - Luke Solomon Fire Dub,0.018,0.816,311256,0.755,0.00356,11,0.0505,-6.3660000000000005,0,0.0662,124.005,4,0.911,10
Mozzy,2qLn0bnOh0QP6KCDqD03fE,Ballin (feat. Missippi),0.102,0.688,193709,0.738,0.0,0,0.327,-6.609,1,0.315,161.94,4,0.716,35
Johann Sebastian Bach,3no75FW83pP3d0I1sXrukX,"Keyboard Concerto in A Major, BWV 1055 (Arr. D. Ferella for Mandolin & Chamber Ensemble): I. Allegro",0.945,0.539,266000,0.362,0.7240000000000001,9,0.2689999999999999,-13.618,1,0.0313,96.286,4,0.5870000000000001,8
Johann Sebastian Bach,0ljS5bnVCLPWzROZLs70ku,"Keyboard Concerto in D Minor, BWV 1052 (Arr. D. Ferella for Mandolin & Chamber Ensemble): I. Allegro",0.892,0.465,471000,0.414,0.741,2,0.136,-14.171,0,0.0296,101.317,4,0.355,9
Johann Sebastian Bach,3CTZmLveoNhjbiQHWJuVOD,"Keyboard Concerto in D Minor, BWV 1052 (Arr. D. Ferella for Mandolin & Chamber Ensemble): II. Adagio",0.9,0.235,370000,0.187,0.823,0,0.134,-16.682000000000002,0,0.0365,87.164,3,0.0458,5
Johann Sebastian Bach,6mgvKiJOqXBA5roS0uYNjC,"Keyboard Concerto in D Minor, BWV 1052 (Arr. D. Ferella for Mandolin & Chamber Ensemble): III. Allegro",0.875,0.414,515000,0.465,0.899,2,0.107,-13.5,0,0.03,105.597,3,0.473,5
Johann Sebastian Bach,1ZkwQEl62yURJ5LAFZAK3f,"Keyboard Concerto in A Major, BWV 1055 (Arr. D. Ferella for Mandolin & Chamber Ensemble): II. Larghetto",0.915,0.308,279000,0.208,0.0654,6,0.13,-15.165,0,0.0343,107.741,3,0.182,5
Johann Sebastian Bach,3Txci3oTHdo7fRBT1qEfSu,"Keyboard Concerto in A Major, BWV 1055 (Arr. D. Ferella for Mandolin & Chamber Ensemble): III. Allegro ma non tanto",0.926,0.397,269000,0.341,0.8690000000000001,9,0.324,-14.144,1,0.0382,110.575,4,0.556,4
Johann Sebastian Bach,1Uf1p3iweADLZRKs5xmbW8,"Keyboard Concerto in D Minor, BWV 1059 (Arr. D. Ferella for Mandolin & Chamber Ensemble): I. Allegro",0.836,0.46,348000,0.425,0.732,5,0.203,-14.157,1,0.0323,92.103,4,0.363,5
Johann Sebastian Bach,3xwepcY1VBDSCSuBuY51Ck,"Keyboard Concerto in D Minor, BWV 1059 (Arr. D. Ferella for Mandolin & Chamber Ensemble): II. Largo",0.74,0.607,158000,0.211,0.657,0,0.2319999999999999,-18.23,0,0.0484,65.733,4,0.24,5
Johann Sebastian Bach,2p1mXjFvbSh35A9CaSMqUa,"Keyboard Concerto in D Minor, BWV 1059 (Arr. D. Ferella for Mandolin & Chamber Ensemble): III. Presto",0.8909999999999999,0.354,223000,0.427,0.654,2,0.153,-14.647,0,0.0316,99.058,1,0.521,4
Johann Sebastian Bach,52xjw3fmgLjsW9VLoQBhxs,"Concerto for 2 Keyboards in C Minor, BWV 1060 (Arr. D. Ferella for 2 Mandolins & Chamber Ensemble): I. Allegro",0.852,0.39,285000,0.517,0.667,0,0.206,-12.299,0,0.0323,96.054,4,0.606,6
Johann Sebastian Bach,0oGV8n4RDcnFNl7NA5aOvn,"Concerto for 2 Keyboards in C Minor, BWV 1060 (Arr. D. Ferella for 2 Mandolins & Chamber Ensemble): II. Adagio",0.8190000000000001,0.512,249000,0.467,0.241,0,0.127,-14.451,0,0.0472,110.735,3,0.758,5
Johann Sebastian Bach,4ZujfBiAu4X3KJS5M53rRF,"Concerto for 2 Keyboards in C Minor, BWV 1060 (Arr. D. Ferella for 2 Mandolins & Chamber Ensemble): III. Allegro",0.747,0.405,224000,0.5760000000000001,0.236,0,0.107,-11.678,0,0.0311,100.193,4,0.71,4
Daughtry,4vWwIUnSjyNhdcyAuw0LGK,Back In Time,0.0424,0.648,250440,0.7609999999999999,0.000152,5,0.106,-4.756,0,0.0266,88.97,4,0.503,44
Daughtry,3udju5u3FFn03eSfGfrWFN,Gravity,0.258,0.447,220933,0.534,1.51e-05,4,0.1119999999999999,-5.742000000000001,0,0.0293,146.702,4,0.18,42
Daughtry,55cz2QhGxrZoiUtddTi0w2,Stuff of Legends,0.0264,0.551,230733,0.8190000000000001,0.0,2,0.062,-4.024,1,0.0369,103.302,4,0.575,44
Wolfgang Amadeus Mozart,5hRqwsN8a0YiOuQrpV6CeL,"Piano Quartet No. 2 in E-Flat Major, K. 493: III. Allegretto",0.987,0.412,544965,0.108,0.887,3,0.16,-23.295,1,0.04,97.529,4,0.349,9
Wolfgang Amadeus Mozart,2Fwkzbgvu6YWmqBl9Nx8dD,"Piano Concerto No. 21 in C Major, K. 467 (Remastered): I. Allegro maestoso",0.984,0.344,859680,0.1369999999999999,0.899,0,0.105,-17.675,1,0.0347,134.439,4,0.304,16
Wolfgang Amadeus Mozart,24fSj1Bz77B71XlertFVWF,"Piano Concerto No. 21 in C Major, K. 467 (Remastered): II. Andante ""Theme from Elvira Madigan""",0.985,0.218,468747,0.0289999999999999,0.922,5,0.0995,-27.255,1,0.034,83.786,3,0.0735,17
Wolfgang Amadeus Mozart,1d39bkLsn0tO8Zxck3YNyu,"Piano Concerto No. 21 in C Major, K. 467 (Remastered): III. Allegro vivace assai",0.989,0.5,372947,0.174,0.921,0,0.14,-21.2,1,0.0433,80.217,4,0.521,14
Wolfgang Amadeus Mozart,5M0Vq0dKrVVFYMDcdVII4l,"Piano Concerto No. 24 in C Minor, K. 491 (Remastered): I. Allegro",0.98,0.291,782173,0.138,0.877,0,0.113,-18.875,0,0.0353,138.094,3,0.1639999999999999,15
Wolfgang Amadeus Mozart,5ZLSkMJlnvn6FKWeAJDoe9,"Piano Concerto No. 24 in C Minor, K. 491 (Remastered): II. Larghetto",0.992,0.231,472867,0.0242,0.83,3,0.151,-27.841,1,0.0348,95.301,4,0.108,14
Wolfgang Amadeus Mozart,4O3ulK2YsyzkO5elmajQwh,"Piano Concerto No. 24 in C Minor, K. 491 (Remastered): III. Allegretto",0.988,0.38,522973,0.147,0.8420000000000001,8,0.0784,-20.051,1,0.0369,135.58700000000002,4,0.2,15
Wolfgang Amadeus Mozart,6EKffxllEztJzRG5d45RWL,"Piano Quartet No. 1 in G Minor, K. 478: I. Allegro",0.974,0.374,899857,0.11,0.83,7,0.0868,-19.097,0,0.0369,130.89,4,0.265,7
Wolfgang Amadeus Mozart,2YdEreLdcfQ7j1IIBmhECa,"Piano Quartet No. 1 in G Minor, K. 478: II. Andante",0.968,0.286,475814,0.0297,0.437,10,0.0756,-23.972,1,0.0443,124.394,4,0.146,6
Wolfgang Amadeus Mozart,4iOEbBpTCOi6dVDsFGqN89,"Piano Quartet No. 1 in G Minor, K. 478: III. Rondo. Allegro",0.983,0.4039999999999999,486669,0.111,0.908,7,0.0813,-21.839,1,0.0388,94.782,4,0.364,8
Wolfgang Amadeus Mozart,1nAmq53RnxU5Oo2IsymqT9,"Piano Quartet No. 2 in E-Flat Major, K. 493: I. Allegro",0.985,0.304,618293,0.0783,0.871,3,0.121,-22.142,1,0.0382,139.601,4,0.321,5
Wolfgang Amadeus Mozart,6WSS5kfz3QivXcjKskCdUO,"Piano Quartet No. 2 in E-Flat Major, K. 493: II. Larghetto",0.982,0.29,826449,0.023,0.7490000000000001,8,0.133,-26.644,1,0.0413,109.729,4,0.1,6
Kasbo,1cStgRYzh597PoROaLWIvr,Your Tempo - Tennyson Remix,0.4639999999999999,0.7509999999999999,181407,0.552,0.015,4,0.114,-10.245,0,0.132,87.931,4,0.524,39
Soulja Boy,7y35ukRMj3GGK0OJ1AHSRQ,Hellcat,0.305,0.941,197688,0.4379999999999999,0.0,7,0.103,-9.231,1,0.417,125.905,4,0.379,32
Dimitri Vegas & Like Mike,52XF8QKWtFZ4e8ujIpPVQd,The Jungle,0.0834,0.588,144016,0.8370000000000001,0.0001149999999999,9,0.171,-6.04,1,0.563,155.09799999999998,4,0.131,51
Berner,3F8ZIh6W4UXWkaif0RSu8l,Damaged (feat. AZD),0.0017399999999999,0.733,199593,0.47,0.0,1,0.125,-12.405,1,0.282,84.738,4,0.4639999999999999,29
Baby Bash,284CcpsJqD4Jw4AostXN2Q,Where Dey At (feat. Paul Wall),0.0561,0.846,178000,0.7509999999999999,0.0,9,0.1119999999999999,-6.053,1,0.133,119.998,4,0.288,42
Ludwig van Beethoven,2CRVVW7mZyEPfYSTIQ58pk,"Symphony No. 1 in C Major, Op. 21: IV. Finale. Adagio - Allegro molto e vivace",0.871,0.4639999999999999,346013,0.2789999999999999,0.86,0,0.0793,-15.132,1,0.0569,73.85300000000001,4,0.5,11
Ludwig van Beethoven,0HSwKxuo6xC2I5Q3PRd0h4,"Symphony No. 2 in D Major, Op. 36: I. Adagio molto - Allegro con brio",0.8079999999999999,0.309,609827,0.178,0.8140000000000001,2,0.0572,-16.027,1,0.0349,87.00299999999999,4,0.184,10
Ludwig van Beethoven,2a9SsX0nbqngZPiScRiTX4,"Symphony No. 2 in D Major, Op. 36: III. Scherzo - Allegro",0.83,0.511,217840,0.104,0.773,2,0.159,-21.394,1,0.0397,146.079,3,0.665,9
Soulja Boy,6KdlwNwxV7SokNQLEIb4HF,Running This Like a Relay,0.294,0.738,226536,0.457,4.67e-05,8,0.14,-7.789,1,0.042,140.013,4,0.165,18
Armin van Buuren,6PiDyKu5PRVKiZksnkaIiz,Therapy - Super8 & Tab Remix,0.000459,0.415,161654,0.779,0.0036899999999999,2,0.2769999999999999,-6.365,0,0.0427,130.042,4,0.175,20
Soulja Boy,53meU8jcaTukPcMhOeg8sS,I Got the Recipe,0.59,0.725,125352,0.6509999999999999,0.0,5,0.12,-7.867000000000001,1,0.145,136.043,4,0.492,31
Ludwig van Beethoven,1EjfCGPicAauZwnbFrTczK,"Egmont Overture, Op. 84 - Remastered",0.91,0.286,515000,0.125,0.758,5,0.095,-16.159000000000002,0,0.0418,82.975,3,0.0863,24
Ludwig van Beethoven,49dsda5KLwciK2dfiyMrnm,"Coriolan Overture, Op. 62 - Remastered",0.747,0.3289999999999999,518653,0.131,0.72,5,0.0972,-16.899,0,0.0412,77.249,4,0.187,12
Ludwig van Beethoven,22OVmV9fSnDnU5pFkHM34W,"Overture ""King Stephen"", Op. 117 - Remastered",0.8959999999999999,0.292,449733,0.265,0.902,3,0.0927,-16.029,1,0.0392,90.896,4,0.293,9
Ludwig van Beethoven,3Hh1k66PnYqlPgTAGsyNGO,"Leonore Overture No. 2, Op. 72a - Remastered",0.878,0.289,845320,0.0767,0.7020000000000001,0,0.111,-18.7,1,0.0445,126.227,4,0.0735,8
Ludwig van Beethoven,24MK0FBt4qirYcxVBJKH7j,"Leonore Overture No. 1, Op. 138 - Remastered",0.865,0.2739999999999999,554267,0.111,0.516,0,0.108,-17.54,1,0.0396,137.22299999999998,4,0.0859,8
Ludwig van Beethoven,6nxwI3HGfJy6l1IZSaZqnk,"Fidelio, Op. 72: Overture - Remastered",0.88,0.178,372213,0.238,0.7879999999999999,4,0.162,-15.765,1,0.0409,84.316,4,0.107,8
Soulja Boy,3kseexo0pf6OpQNcMRGvFq,Yeah Yeah,0.152,0.747,181512,0.523,5.99e-05,1,0.126,-11.513,1,0.134,81.96700000000001,4,0.411,18
Borgore,4Jmz0YFDDHtPkgmnL4mrAH,Elefante,0.0719,0.7929999999999999,213750,0.828,0.0279,4,0.0697,-2.866,1,0.0379,127.949,4,0.0631,43
Baby Bash,4VcCmC23o4gIosUSes3w9h,Mula (feat. Jon Z),0.0808,0.804,179400,0.481,0.0,5,0.11,-8.822000000000001,0,0.346,159.918,4,0.499,36
GFTD,7s6HOkyaGYHGvXHDmIFxks,Becky Becky,0.524,0.726,214722,0.795,0.0,9,0.198,-6.638,0,0.2269999999999999,89.97200000000001,4,0.757,1
Baby Bash,72zDCy5pCt1EkYbZTMcQmg,Own Lane (feat. Marty Obey),0.0117,0.421,201853,0.679,0.0,7,0.293,-5.287999999999999,1,0.304,66.934,3,0.57,25
AWOLNATION,5dZEa80XztJWikmGFNRF6g,Passion - Highsociety Remix,0.00315,0.534,274785,0.947,0.0018,1,0.298,-3.51,1,0.126,75.03699999999999,4,0.335,37
Regular Marcus,0yz2EY3CkwBWeKBjodpzwY,Ride (feat. Felix Snow),0.479,0.7390000000000001,174222,0.511,0.00504,6,0.206,-7.033,1,0.0918,135.01,4,0.379,26
High John,2ollqCzJQ491KGIQAQLRWU,Jazz Cafe,0.828,0.725,61277,0.361,0.903,2,0.113,-14.261,1,0.0649,94.008,4,0.521,30
S I M,1oQD23mITtKyx8zPDWH0MI,Dill Pickles,0.302,0.496,138031,0.55,0.8109999999999999,6,0.254,-3.404,1,0.251,174.237,4,0.851,35
Baby Bash,2B0zFaxBYTZHNtb9ZQvNX5,On My Own (feat. Louie Loc & Jon Z),0.0202,0.931,249760,0.574,9.19e-06,2,0.0956,-7.341,1,0.135,140.015,4,0.46,32
Baby Bash,1i8VXwAY4vfA7KVF1b3jnj,No Fumble,0.0436,0.7859999999999999,137533,0.632,0.000482,1,0.2769999999999999,-6.045,1,0.0594,94.002,4,0.255,39
Nine Inch Nails,5wt1PmsOAfMohbdSyBdhMV,Play the Goddamned Part,0.154,0.59,291387,0.722,0.812,2,0.0832,-8.003,1,0.0383,152.086,4,0.392,42
Hrtbrkr/Hrtbrkn,18AixjdTesCp4wtDSAbN0P,Trust,0.654,0.659,167400,0.682,0.0,1,0.154,-11.369000000000002,0,0.2239999999999999,132.19299999999998,4,0.853,1
Baby Bash,3m5wtl23esVctY2peoGOmx,Playamade Mexican (feat. Simes Carter),0.00577,0.735,227920,0.56,0.0,2,0.118,-6.329,1,0.0427,129.906,4,0.108,20
Baby Bash,5YQcessAOBLI6Dw5Fc09qV,Legendary (feat. Dat Boi T & Ruben Moreno),0.00258,0.629,284253,0.748,0.0,7,0.0495,-6.013,0,0.0749,136.30200000000002,4,0.471,22
ODESZA,1rAoM0a5p3avDyJ0QqwL0n,Across The Room - Groove Armada Remix,0.00156,0.5429999999999999,240384,0.972,0.305,6,0.0559,-5.284,1,0.0571,124.032,4,0.37,31
Baby Bash,3vjryBgohIX3GgOj4devs1,Monkey Shit (feat. Merc100Man),0.00145,0.914,222307,0.664,1.12e-06,11,0.294,-6.102,0,0.213,139.95600000000002,4,0.7609999999999999,18
Baby Bash,4RpymFllpjhE9Fb9AkuLzs,Caballero (feat. GT Garza & Don Chino),0.0214,0.718,232987,0.6679999999999999,0.0,6,0.292,-7.282,0,0.0561,149.98,4,0.525,20
Baby Bash,7u2ZvmASYpnQpFcPFkYS5q,If It Ain't Playamade,0.3429999999999999,0.8170000000000001,135213,0.752,0.0,5,0.0701,-4.901,1,0.173,97.039,4,0.85,21
Baby Bash,2lKDIICqsJdljBXpXoKsqj,Brain Game (feat. Mister Shadow),0.143,0.769,208147,0.769,0.0,7,0.186,-8.227,0,0.3279999999999999,82.973,4,0.878,20
I Do,2kFO8PgGgB308QNqsLcov1,Woke Up In Kingston,0.119,0.69,175136,0.6940000000000001,0.0,4,0.075,-4.288,0,0.318,131.666,5,0.318,38
Seven Lions,569BGSWQapYD8Niuy67Cal,After Dark - Edit,0.00316,0.5579999999999999,229859,0.976,0.38,1,0.166,-3.906,0,0.125,142.003,4,0.301,57
Baby Bash,53WCL0UiJr7qijTs3Jm2FU,Mob Wit Ya Boy,0.244,0.7709999999999999,173587,0.414,1.25e-05,5,0.1009999999999999,-7.25,0,0.1689999999999999,83.98700000000001,4,0.358,34
Death Cab for Cutie,37WRUXGlvTeuyp0ZJmVswB,Gold Rush (feat. Trooko) - Trooko Remix,0.000665,0.532,298531,0.672,0.00461,5,0.2789999999999999,-8.726,1,0.0445,160.77700000000002,4,0.295,33
Punch Brothers,1UoahgkT3qo2MDrHypU6x0,The Gardener,0.927,0.531,299307,0.0727,0.0302,2,0.1169999999999999,-18.902,1,0.0345,109.1,3,0.106,36
Baby Bash,1SzUX2ZM5VWQtm5E81qJBI,Swole (feat. Bun B & Laryss),0.131,0.815,204263,0.649,0.0,8,0.0941,-6.379,0,0.278,91.997,4,0.625,19
Aazar,73nmuIBhNPu54aC6wWBxpK,Da Vinci,0.0464,0.7759999999999999,161905,0.64,0.00191,4,0.46,-10.494000000000002,1,0.32,126.08,4,0.136,45
First Aid Kit,0tiQwGcxR0W5E7jLqbK3iA,Fireworks - Recorded at Spotify Studios Stockholm,0.228,0.256,277040,0.258,1.15e-05,8,0.172,-9.137,1,0.0322,173.688,3,0.19,58
Zami,01tO8rx2P90kkQjc3yFDJV,Limit,0.03,0.816,209243,0.67,0.0,7,0.149,-6.275,1,0.244,155.96200000000002,4,0.145,1
Lily Allen,0258EtxjiL6jPMPcqyVSEQ,Come On Then,0.0261,0.52,191400,0.629,0.0,1,0.125,-10.321,1,0.179,143.961,4,0.32,50
Pardon My Take,3Bai5lobQIw0tGsMRaUWqV,Drink Paint,0.132,0.8859999999999999,128052,0.7140000000000001,0.0,8,0.28,-10.741,1,0.35,97.503,4,0.597,33
Punch Brothers,1Jdv4D4oR8XxGKGFn5Wd8o,Jungle Bird,0.918,0.405,236653,0.4539999999999999,0.768,4,0.1119999999999999,-13.345,1,0.0429,147.553,4,0.547,37
Cookin Soul,64kgpFht771G8tH4P1nDoo,Where's My Sunscreen,0.27,0.725,101647,0.73,0.845,11,0.107,-3.625,0,0.126,170.063,4,0.22,30
Aja9,52AbMp20rMv5g1aRUS19B0,Treat Yo'Self,0.0861,0.637,165000,0.747,0.0,9,0.265,-3.792,1,0.3429999999999999,175.957,4,0.422,19
G Mills,4Lmr8FBZaUWHfuBqZI0aJ5,Fill Collins,0.953,0.73,50449,0.3339999999999999,0.912,8,0.0849,-10.447,0,0.362,81.137,4,0.8290000000000001,18
Arcade Fire,6WNOPYOumXtgNKlknSrsrr,Put Your Money on Me - Steve Mackey Remix,0.7290000000000001,0.4589999999999999,318537,0.537,0.00252,7,0.309,-9.686,1,0.0356,122.999,4,0.149,37
Jon Cozart,2hUQlFWJ36sKEgNsDlTD1M,After Ever After 3,0.4479999999999999,0.414,321254,0.487,0.0,9,0.106,-7.487,1,0.0642,98.22,4,0.54,45
Nokiaa,0Tw8aZw692I16mOXy9B2Bk,Minds,0.965,0.419,101053,0.27,0.7659999999999999,9,0.107,-14.025,0,0.257,77.24,4,0.173,23
Unearth,5fF5Q1Oxe4KLRCxgVqPWjL,Incinerate,0.0004969999999999,0.184,239434,0.991,0.0,10,0.1009999999999999,-2.6860000000000004,1,0.208,165.06900000000002,4,0.0933,32
Punch Brothers,0sCwTbzuBBNlm31DAdtrh1,Like It's Going Out of Style,0.948,0.625,313613,0.183,0.206,7,0.1,-19.031,1,0.0397,131.852,4,0.385,38
SHINee,1b2DXzL03cToFUhTwHX9lB,Undercover,0.118,0.75,190556,0.612,0.0,0,0.0494,-5.763999999999999,0,0.142,127.795,4,0.83,42
Aaron Cole,1QamZFjN5GRpotDrepwlPz,Off My Back,0.0361,0.784,202670,0.69,4.39e-06,1,0.0797,-5.988,1,0.0351,134.94799999999998,4,0.358,40
The Internet,4x17P3F67cUBat3J1YRgNh,Come Over - Radio Edit,0.0507,0.764,219440,0.64,0.434,8,0.0969999999999999,-7.423999999999999,1,0.0388,92.0,4,0.701,42
Dannic,6jwnWzSkkynFlVBGL4LyX1,Falling In Love (SOS) [feat. Polina Griffith],0.00227,0.546,211220,0.955,0.0001909999999999,1,0.33,-3.094,1,0.0338,126.958,4,0.58,58
Tash,1ses97gUxCc7U5fEg5vHYt,Softly,0.0599,0.7240000000000001,229001,0.77,1.19e-05,3,0.25,-4.78,0,0.0491,91.023,4,0.794,40
Half the Animal,5gGlNj9R3q1bOi9fWUX4fv,Too Late,0.000386,0.416,187496,0.948,0.0,2,0.108,-4.853,1,0.129,160.06,4,0.562,43
Dustin Tebbutt,6SGTlXM3iSWNMPhomntCGm,Love Is Blind,0.5770000000000001,0.5670000000000001,231763,0.449,0.3,2,0.1159999999999999,-13.42,1,0.0401,77.967,4,0.444,34
Wet,5OJcGFUljtO5dhLN5M4IBL,This Woman Loves You,0.8590000000000001,0.61,203373,0.456,5.26e-06,11,0.155,-8.295,1,0.0481,129.907,4,0.258,45
Fetty Wap,016t2vLrdV84ITL7SPgyhy,Hit Some Corners,0.0334,0.81,188874,0.607,0.0,9,0.0892,-4.519,1,0.204,101.037,4,0.514,40
Rudimental,1SImfatDnwyuiWtoDF1Zz9,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen) - DJ Premier Remix",0.0642,0.785,223283,0.562,0.0,7,0.0365,-6.183,1,0.0506,91.974,4,0.774,44
Brandi Carlile,33ZIaxsct3MDc0oSPxgY76,Hallelujah - Recorded at Spotify Studios NYC,0.905,0.288,346397,0.18,0.0,7,0.159,-10.987,1,0.0403,88.054,3,0.2019999999999999,49
Dalex,07Pvy9Yn0FAe3gru02HHd6,Puesto pal' Millón,0.3429999999999999,0.718,204343,0.7070000000000001,0.0001189999999999,5,0.307,-6.509,0,0.1639999999999999,174.972,4,0.358,33
Es-K,0S1qGg7npniBnJSePTkKiI,Moments of Clarity,0.652,0.642,182667,0.462,0.723,10,0.181,-6.437,0,0.1119999999999999,172.09099999999998,4,0.431,21
Sickick,6aF0hjxznYqUNbwErQttdn,Lost My Way,0.807,0.6759999999999999,236119,0.353,0.000603,2,0.309,-7.922999999999999,0,0.0715,74.993,4,0.414,51
Rico Nasty,0ZuxznxNDb5yKYmpgVWWK3,Ice Cream,0.0238,0.858,130370,0.816,1.02e-05,2,0.212,-4.795,1,0.285,162.138,4,0.54,51
Joey Bada$$,4rkfCWtPe63QU1HXsVTcpc,Where It'$ At? (feat. Kirk Knight),0.82,0.723,248838,0.6609999999999999,0.0,10,0.102,-5.292000000000001,0,0.423,80.351,4,0.8590000000000001,48
Floreyyyy,49A0pmfPkTuH5p1g2YIpwu,Come a Little Closer,0.967,0.733,133421,0.0993,0.914,5,0.0971,-21.406,0,0.0954,76.029,4,0.618,21
The Interrupters,5dt0dBcBTgGb7Gt5hNTG91,Title Holder,0.000618,0.429,161680,0.991,0.104,11,0.368,-4.03,1,0.207,176.058,4,0.645,52
The Menzingers,1hAiYJ5uctHWaDbM0kWQWb,Toy Soldier,0.0043799999999999,0.3939999999999999,206078,0.926,0.00273,1,0.336,-3.624,1,0.038,144.137,4,0.6659999999999999,46
Future Generations,6PfKuEVOwNfuk5ZtKxrJYC,All The Same,0.299,0.652,198384,0.8029999999999999,0.002,1,0.0739,-6.36,1,0.0383,118.038,4,0.601,46
Heidi Raye,6ArEoLmhXmQ05RPH98y8Qs,Sweat,0.043,0.613,166280,0.818,0.0,4,0.31,-3.966,0,0.0537,75.014,4,0.7559999999999999,22
Sigala,2YNHbwSVPicZqP9h4LvdLL,Feels Like Home (feat. Kent Jones) - Jus Now Remix,0.00515,0.76,216931,0.8079999999999999,0.628,11,0.3429999999999999,-5.627000000000001,1,0.046,125.018,4,0.479,41
j ember,7rP2j96yHkABXBAKpMAFs9,something more,0.0322,0.485,196023,0.321,0.0923,2,0.0677,-12.630999999999998,1,0.0314,82.03399999999999,4,0.162,46
Cheat Codes,70ivWyLvP8Yg39wBM65dTf,Activate,0.0123,0.885,206733,0.947,2.15e-05,10,0.0787,-5.854,0,0.218,126.004,4,0.65,42
Lily Allen,28TwQfUt2pJbmHLwoR281y,Trigger Bang (feat. Giggs),0.185,0.659,212147,0.718,0.0,11,0.111,-5.417000000000001,1,0.0502,77.99600000000001,4,0.4679999999999999,55
NGHTMRE,6BZeYN9QbYELAgVoMCtosO,Lights Low,0.0563,0.701,201000,0.7090000000000001,0.0,7,0.171,-5.492000000000001,0,0.2189999999999999,80.051,4,0.515,44
Tritonal,4G34Ff0WzcHErtO0lCJAh0,Ready (feat. Zach Sorgen),0.211,0.58,247500,0.737,0.0,9,0.0614,-3.731,1,0.0597,127.987,4,0.414,46
